url,sessionid,from_ip,date_created,user,platform_id,combi,req,starts,25,ratio
http://www.nfb.ca/film/heaven-on-earth-stub-543284/trailer/heaven_on_earth_trailer,559bdfef7ba75f477d9682b99bea71b1,69.165.193.18,"2012-11-28 00:11:42",AnonymousUser,2,http://www.nfb.ca/film/heaven-on-earth-stub-543284/trailer/heaven_on_earth_trailer_69.165.193.18_559bdfef7ba75f477d9682b99bea71b1,598,598,0,0.0000
http://www.nfb.ca/film/portrait/trailer/portrait_trailer,9971ef45d0971fa6627f8cd2a7b86e56,184.144.107.85,"2012-11-26 13:59:58",AnonymousUser,2,http://www.nfb.ca/film/portrait/trailer/portrait_trailer_184.144.107.85_9971ef45d0971fa6627f8cd2a7b86e56,644,644,0,0.0000
http://www.onf.ca/film/peuple_invisible/trailer/peuple-invisible-bande-annonce,ac79c1e871e6135dc6834893f755204d,67.223.148.86,"2012-11-28 16:37:27",AnonymousUser,11,http://www.onf.ca/film/peuple_invisible/trailer/peuple-invisible-bande-annonce_67.223.148.86_ac79c1e871e6135dc6834893f755204d,782,782,0,0.0000
http://www.onf.ca/film/une-derniere-chance/trailer/une_derniere_chance_bande_annonce,10134022e905b4634207b3e82da66988,173.178.38.66,"2012-11-24 17:23:03",AnonymousUser,11,http://www.onf.ca/film/une-derniere-chance/trailer/une_derniere_chance_bande_annonce_173.178.38.66_10134022e905b4634207b3e82da66988,782,782,0,0.0000
http://www.nfb.ca/film/last-chance/trailer/last_chance_trailer,898f82125891a9543bdb8c2e8c98faca,173.176.94.139,"2012-11-23 19:56:39",AnonymousUser,2,http://www.nfb.ca/film/last-chance/trailer/last_chance_trailer_173.176.94.139_898f82125891a9543bdb8c2e8c98faca,962,962,0,0.0000
http://www.nfb.ca/film/portrait/trailer/portrait_trailer,1c5054b9569ca3a229b0a1d9c6e3dbd5,184.144.107.85,"2012-11-26 14:02:07",AnonymousUser,2,http://www.nfb.ca/film/portrait/trailer/portrait_trailer_184.144.107.85_1c5054b9569ca3a229b0a1d9c6e3dbd5,994,991,1,0.0010
http://www.onf.ca/film/peuple_invisible/trailer/peuple-invisible-bande-annonce,095591a5bcc93f777fe14d13db2648ea,96.22.26.177,"2012-11-28 18:31:11",AnonymousUser,11,http://www.onf.ca/film/peuple_invisible/trailer/peuple-invisible-bande-annonce_96.22.26.177_095591a5bcc93f777fe14d13db2648ea,1093,1093,0,0.0000
http://www.onf.ca/film/une-derniere-chance/trailer/une_derniere_chance_bande_annonce,ad179322e94ccf1ae87956c0234a4f87,184.162.65.109,"2012-11-27 09:07:59",AnonymousUser,11,http://www.onf.ca/film/une-derniere-chance/trailer/une_derniere_chance_bande_annonce_184.162.65.109_ad179322e94ccf1ae87956c0234a4f87,1106,1106,0,0.0000
http://www.nfb.ca/film/last-chance/trailer/last_chance_trailer,ca2c8587b9270e92026b6544b49f82e4,71.160.101.165,"2012-11-26 21:23:17",AnonymousUser,2,http://www.nfb.ca/film/last-chance/trailer/last_chance_trailer_71.160.101.165_ca2c8587b9270e92026b6544b49f82e4,1449,1446,1,0.0007
http://www.nfb.ca/film/we_were_children/trailer/we_were_children_trailer,941b828f9aa88bac90f9be9481119295,24.91.78.4,"2012-11-25 17:21:24",AnonymousUser,2,http://www.nfb.ca/film/we_were_children/trailer/we_were_children_trailer_24.91.78.4_941b828f9aa88bac90f9be9481119295,8878,8878,0,0.0000
http://www.nfb.ca/film/we_were_children/trailer/we_were_children_trailer,941b828f9aa88bac90f9be9481119295,24.91.78.4,"2012-11-26 06:50:31",AnonymousUser,2,http://www.nfb.ca/film/we_were_children/trailer/we_were_children_trailer_24.91.78.4_941b828f9aa88bac90f9be9481119295,14873,14873,0,0.0000
